번호,사업명,발주기관,수요기관,예산액,예산(만원),예산(억),발주시기,계약방법,업종,재량여부,지역,담당자,연락처
R26DD20666605,2026년도 장기근속자 부부동반 제주연수,과학기술정보통신부 우정사업본부 우정사업조달센터,과학기술정보통신부,252000000,25200,2.52,2026-02-25 09:11:23,제한경쟁,기타,일반경쟁,,강석태,044-200-8825
R26DD20666566,경찰수사연수원 수사교육동 증축사업 폐기물처리 용역(불연성),경찰청 경찰수사연수원,경찰청,310271000,31027,3.1,2026-02-25 08:56:44,일반경쟁,건축공사,일반경쟁,,최새봄,041-538-0626
R26DD20666564,ERP 서버 이관 용역,제주국제자유도시개발센터,제주국제자유도시개발센터,119880000,11988,1.2,2026-02-25 08:54:43,제한경쟁,기타,재량계약,,정수영,064-797-5734
R26DD20667334,2026학년도 농산어촌 지역 순회 방과후학교 전문강사제 프로그램 위탁 용역,경상북도교육청 경상북도영천교육지원청,경상북도교육청,29970000,2997,0.3,2026-02-25 14:16:23,제한경쟁,기타,소액수의,,문영원,054-330-2432
R26DD20667277,2026학년도 해강중학교 2학년 현장체험학습 차량 임차 용역,부산광역시교육청 부산광역시해운대교육청 해강중학교,부산광역시교육청,26884000,2688,0.27,2026-02-25 14:03:03,제한경쟁,기타,소액수의,,정연복,051-740-2707
R26DD20666913,2026 글로벌 K-컨벤션 육성 사업 사무국 운영 및 현장 모니터링,한국관광공사,한국관광공사,484734000,48473,4.85,2026-02-25 10:29:37,제한경쟁,기타,일반경쟁,,장혜연,033-738-3298
R26DD20666205,전통시장 주차장 건립 철거공사 건설폐기물 처리용역,경상북도 고령군,경상북도,82671000,8267,0.83,2026-02-24 18:09:55,제한경쟁,기타,재량계약,,김진실,054-950-6132
R26DD20667141,작업중지(사업주) 제도 활성화를 위한 우수사례 발굴 및 확산 방안 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,70000000,7000,0.7,2026-02-25 13:26:54,제한경쟁,기타,재량계약,,김영주 차장 ,052-703-0848
R26DD20667135,지붕･태양광 공사 추락재해 예방 안전시설･장비 연구개발,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,80000000,8000,0.8,2026-02-25 13:22:58,제한경쟁,기타,재량계약,,정우준 차장 ,052-703-0855
R26DD20667126,2026년도 임직원 단체보험 가입용역,(재)경기테크노파크,재단법인(X),37914000,3791,0.38,2026-02-25 13:20:28,수의계약,기타,소액수의,,한수련,031-500-3101
R26DD20667091,무등산권 세계지질공원센터 재해예방 정비공사 건설재해예방 기술지도 용역,광주광역시 수목원.정원사업소,광주광역시,900000,90,0.01,2026-02-25 13:02:03,수의계약,기타,소액수의,,박지은,062-613-7852
R26DD20667083,2026년 깨끗한 쓰레기처리 감시원 차량 임차 용역,경기도 김포시,경기도,43120000,4312,0.43,2026-02-25 12:49:05,제한경쟁,기타,소액수의,,고형섭,031-980-2769
R26DD20667067,클라우드 네이티브 전환 사업 (국토지리정보원_2단계)  장기계속 2차사업,한국지능정보사회진흥원,한국지능정보사회진흥원,442508230,44251,4.43,2026-02-25 11:46:29,일반경쟁,기타,일반경쟁,,황정미,053-230-1635
R26DD20666705,2026년 관내 도로 재포장 정비공사(2공구) 폐기물 처리용역,대전광역시,대전광역시,195418000,19542,1.95,2026-02-25 09:46:35,제한경쟁,토목공사,재량계약,,진재호,042-270-8863
R26DD20666369,2026년도 용인 청년 워크 브릿지 위탁 용역,경기도 용인시,경기도,30000000,3000,0.3,2026-02-24 20:38:25,수의계약,기타,소액수의,,이은설,031-6193-2795
R26DD20666353,국도38호선 태안3권역 포장도 보수공사 건설폐기물처리용역,국토교통부 대전지방국토관리청 예산국토관리사무소,국토교통부,176550000,17655,1.77,2026-02-24 20:19:03,제한경쟁,토목공사,재량계약,,김원채,041-330-6517
R26DD20666657,2026년 핀테크 교육 사업 운영 용역,사단법인 한국핀테크지원센터,사단법인 한국핀테크지원센터,290000000,29000,2.9,2026-02-25 09:28:24,일반경쟁,기타,일반경쟁,,윤재승,02-6375-1533
R26DD20666617,2026년 부천시 도시계획정보체계(UPIS) DB 현행화 용역,경기도 부천시,경기도,60000000,6000,0.6,2026-02-25 09:16:09,제한경쟁,기타,재량계약,,구보영,032-625-3436
R26DD20666595,장평면 기초생활거점 조성사업 폐기물 처리용역,전라남도 장흥군,전라남도,77645000,7764,0.78,2026-02-25 09:08:51,수의계약,기타,재량계약,,하정욱,061-860-6643
R26DD20666562,2026학년도 유구중학교 3학년 국외 현장체험학습 위탁용역,충청남도교육청 충청남도공주교육지원청 유구중학교,충청남도교육청,70676330,7068,0.71,2026-02-25 08:53:32,제한경쟁,기타,재량계약,,유정희,041-841-2901
R26DD20665927,가경 홍골지구 주차장 조성사업 재해예방 기술지도용역,충청북도 청주시,충청북도,1320000,132,0.01,2026-02-24 16:31:11,수의계약,기타,소액수의,,임준성,043-201-2372
R26DD20665911,해월마을 교차로 개선사업 폐기물 처리용역,충청남도 논산시,충청남도,49930000,4993,0.5,2026-02-24 16:27:39,수의계약,기타,소액수의,,박지용,041-746-6494
R26DD20666374,국도38호선 태안5권역 포장도 보수공사 건설폐기물처리용역,국토교통부 대전지방국토관리청 예산국토관리사무소,국토교통부,267630000,26763,2.68,2026-02-24 20:43:51,제한경쟁,토목공사,일반경쟁,,김원채,041-330-6517
R26DD20666269,나주 마한고도 지정 타당성 조사 용역,전라남도 나주시,전라남도,200000000,20000,2.0,2026-02-24 19:04:50,일반경쟁,기타,재량계약,,박윤철,061-339-8152
R26DD20666193,2026학년도 강일여자고등학교 2학년 현장체험학습(테마학습여행) 위탁용역 입찰 공고 (2단계 규격 - 가격 분리 동시입찰)(긴급),강원특별자치도교육청 강일여자고등학교,강원특별자치도교육청,150646560,15065,1.51,2026-02-24 18:04:22,제한경쟁,기타,재량계약,,박수영,033-650-0706
R26DD20666183,2026 광주인권상 시상식 행사대행 용역,(재)5.18기념재단,(재)5.18기념재단,115000000,11500,1.15,2026-02-24 17:59:15,제한경쟁,기타,재량계약,,김혜선,062-360-0535
R26DD20666050,관내 지방하천.소하천 유지관리 장비(굴삭기) 임차 용역,대전광역시 유성구,대전광역시,46200000,4620,0.46,2026-02-24 17:07:09,수의계약,토목공사,소액수의,,김은희,042-611-2484
R26DD20666049,2026년 산불감시 계류형 드론 임차 용역,울산광역시 울주군,울산광역시,53361000,5336,0.53,2026-02-24 17:06:45,수의계약,기타,재량계약,,박민수,052-204-1726
R26DD20666030,(긴급)2026학년도 강릉영동대학교 야구부 운행 버스 임차 용역 입찰 공고(재입찰),강릉영동대학,교육부,105000000,10500,1.05,2026-02-24 17:01:42,제한경쟁,기타,재량계약,,백예은,033-610-0445
R26DD20667406,서원구청 내 바닥 왁스 청소 용역,충청북도 청주시 서원구,충청북도,7280000,728,0.07,2026-02-25 14:38:36,수의계약,기타,소액수의,,임규석,043-201-6046
R26DD20665947,류마티스 관절염 환자 스테로이드 감량  프로토콜 검증 용역_PA202600161,서울대학교산학협력단,서울대학교산학협력단,181289020,18129,1.81,2026-02-24 16:36:34,제한경쟁,기타,재량계약,,이영주,02-880-2122
R26DD20665944,글로벌 점프업 팩토리 2026: Italy Edition 해외연수 위탁 용역,대구한의대학교 산학협력단,대구한의대학교,95900000,9590,0.96,2026-02-24 16:35:56,일반경쟁,기타,재량계약,,윤인영,053-819-7816
R26DD20665934,남영덕 하이패스IC(고속국도 65호선) 추가설치 타당성 조사 용역,경상북도 영덕군,경상북도,120000000,12000,1.2,2026-02-24 16:33:44,제한경쟁,기타,재량계약,,김경호,054-730-6454
R26DD20665914,미국 해치법 사례 등을 통한 공무원 인사법령 정비방안 연구,인사혁신처,인사혁신처,40000000,4000,0.4,2026-02-24 16:28:38,제한경쟁,기타,소액수의,,우병재,044-201-8316
R26DD20665768,2026년 광명시 찾아가는 생활안전교육 용역,경기도 광명시,경기도,29990000,2999,0.3,2026-02-24 15:31:49,수의계약,기타,소액수의,,송현준,02-2680-6025
R26DD20665766,2026학년도 아이사랑유치원 통학차량 임차용역 입찰 공고,충청남도교육청 충청남도아산교육지원청 아이사랑유치원,충청남도교육청,63360000,6336,0.63,2026-02-24 15:31:09,제한경쟁,기타,재량계약,,김은경,041-542-8881
R26DD20665747,천안시 체육발전 5개년 계획수립 학술용역,충청남도 천안시,충청남도,40000000,4000,0.4,2026-02-24 15:22:46,수의계약,기타,소액수의,,류하연,041-521-5293
R26DD20666388,민간데이터 구매 및 활용(장기1차),부산광역시,부산광역시,690000000,69000,6.9,2026-02-24 21:08:33,제한경쟁,기타,일반경쟁,,김이호,051-888-2544
R26DD20666096, 2026년 재활용품 유가보상 플랫폼 구축·운영 용역,인천광역시 남동구,인천광역시,30000000,3000,0.3,2026-02-24 17:24:59,제한경쟁,기타,소액수의,,장지우,032-453-2265
R26DD20666058,경기도 공공주택지구 공공인프라 리츠 도입 연구 및 사업 추진계획 수립용역,경기도,경기도,383000000,38300,3.83,2026-02-24 17:08:27,일반경쟁,기타,일반경쟁,,이해청,031-8008-5682
R26DD20666011,지역맞춤형 공공기관 이전유치 전략수립 용역,경상북도 영천시,경상북도,46500000,4650,0.47,2026-02-24 16:57:48,제한경쟁,기타,소액수의,,한남혁,054-330-6024
R26DD20665991,2026년 물관리자동화시스템 유지관리 용역,한국농어촌공사 강원지역본부 속초.고성.양양지사,한국농어촌공사,9733000,973,0.1,2026-02-24 16:51:52,수의계약,기타,소액수의,,이예솔,033-630-0110
R26DD20665868,제4기 학생인권종합계획(2027~2029) 수립을 위한 기초연구(실태조사) 위탁용역,서울특별시교육청,서울특별시교육청,46831000,4683,0.47,2026-02-24 16:09:08,제한경쟁,기타,소액수의,,황정은,02-399-9050
R26DD20665866,2026년 한국 천주교 공예자료 조사연구,서울특별시 서울공예박물관,서울특별시,54000000,5400,0.54,2026-02-24 16:09:01,제한경쟁,기타,재량계약,,서지민,02-6450-7052
R26DD20665860,관광-항공 연계 지역 인바운드 관광 활성화 중장기 전략 수립 연구,한국관광공사,한국관광공사,99495000,9950,0.99,2026-02-24 16:07:31,제한경쟁,기타,재량계약,,임소연,033-738-3210
R26DD20665859,2026년 해외 연구인력 경력개발 콘텐츠 제작 및 홍보지원 용역,국가과학기술인력개발원,국가과학기술인력개발원,105000000,10500,1.05,2026-02-24 16:07:24,제한경쟁,기타,재량계약,,박수진,043-251-7121
R26DD20665745,중구 광고형 홍보 영상 제작 용역,서울특별시 중구,서울특별시,200000000,20000,2.0,2026-02-24 15:22:00,제한경쟁,기타,재량계약,,황수빈,02-3396-4977
R26DD20665731,연안경제·관광 정책지원 모니터링 플랫폼 운영사업,한국해양수산개발원,한국해양수산개발원,80000000,8000,0.8,2026-02-24 15:17:09,제한경쟁,기타,재량계약,,최일선,051-797-4727
R26DD20665711,2026년 온라인 평생학습 콘텐츠 임차 용역,대구광역시행복진흥사회서비스원,대구광역시,48000000,4800,0.48,2026-02-24 15:05:53,일반경쟁,기타,소액수의,,하다교,053-210-5617
R26DD20665705,2026년 광주예술의전당 특별청소 용역,광주광역시 예술의전당,광주광역시,16200000,1620,0.16,2026-02-24 15:03:52,수의계약,기타,소액수의,,박미선,062-613-8348
R26DD20667222,정상인에서 안면망진 기반 감정 반응과 뇌 신경조절의 상관성 규명을 위한 파일럿 연구,한국한의학연구원,한국한의학연구원,50000000,5000,0.5,2026-02-25 13:41:25,제한경쟁,기타,소액수의,,이정호,042-868-9495
R26DD20667211,의료기기 시험 검사 통합관리시스템 유지 보수 및 고도화 용역,대구경북첨단의료산업진흥재단,대구경북첨단의료산업진흥재단,99000000,9900,0.99,2026-02-25 13:39:33,제한경쟁,기타,재량계약,,이명은,053-790-5121
R26DD20667154,중대재해처벌법 수사 역량 강화 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,100000000,10000,1.0,2026-02-25 13:30:02,제한경쟁,기타,재량계약,,최윤석 차장 ,052-703-0847
R26DD20666442,2026년 부산광역시교육청다문화교육지원센터 센터형·지역형 다문화감수성교실 운영 용역,부산광역시교육청,부산광역시교육청,30000000,3000,0.3,2026-02-25 01:00:10,제한경쟁,기타,소액수의,,손정민,051-860-0743
R26DD20666327,국도38호선 태안2권역 포장도 보수공사 건설폐기물처리용역,국토교통부 대전지방국토관리청 예산국토관리사무소,국토교통부,193930000,19393,1.94,2026-02-24 19:59:14,제한경쟁,토목공사,재량계약,,김원채,041-330-6517
R26DD20665687,선불식 할부거래 통합정보제공 플랫폼 구축 사업 감리용역,공정거래위원회,공정거래위원회,40000000,4000,0.4,2026-02-24 14:58:52,제한경쟁,기타,소액수의,,정현진,044-200-4204
R26DD20665677,탄소국경조정 대응 국제인정협력기구 국제상호인정 수립 방안 연구(Ⅰ),기후에너지환경부 국립환경과학원,기후에너지환경부,100000000,10000,1.0,2026-02-24 14:56:03,제한경쟁,기타,재량계약,,박희민,032-560-7032
R26DD20665675,먹는물 수질기준 중 유기물 지표 개선 연구(Ⅲ),기후에너지환경부 국립환경과학원,기후에너지환경부,105000000,10500,1.05,2026-02-24 14:55:27,제한경쟁,기타,재량계약,,박희민,032-560-7032
R26DD20665671,춘천삼육초등학교 2026학년도 통학차량 임차용역,강원특별자치도교육청 강원특별자치도춘천교육지원청 춘천삼육초등학교,강원특별자치도교육청,434400000,43440,4.34,2026-02-24 14:55:00,제한경쟁,기타,일반경쟁,,임종경,033-241-7760
R26DD20665654,삼간지구 수리시설개보수사업 폐기물처리용역,한국농어촌공사 전북지역본부 부안지사,한국농어촌공사,106263000,10626,1.06,2026-02-24 14:51:19,수의계약,건축공사,재량계약,,박채원,063-580-1028
R26DD20666337,(긴급)용리단길 통합경관개선(어반스팟 Urban Spot) 프로젝트 시행,서울특별시 용산구,서울특별시,800000000,80000,8.0,2026-02-24 20:06:23,제한경쟁,기타,일반경쟁,,문선경,02-2199-7484
R26DD20665858,2026년 유통플랫폼 MD 상담회 통합 운영 대행 용역,주식회사한국중소벤처기업유통원,정부산하기관및위원회,1989435725,198944,19.89,2026-02-24 16:07:14,제한경쟁,기타,일반경쟁,,안현준,02-6678-9224
R26DD20665849,경수로 SMR 생명주기 기반 사이버보안 규제 요구분석 및 체계화 연구,한국원자력통제기술원,한국원자력통제기술원,54227000,5423,0.54,2026-02-24 16:02:07,제한경쟁,기타,재량계약,,이수봉,042-860-9865
R26DD20665846,남양2지구 우수저류시설 설치사업 매립 혼합폐기물 처리용역,강원특별자치도 삼척시,강원특별자치도,240119000,24012,2.4,2026-02-24 16:01:48,제한경쟁,기타,일반경쟁,,박기정,033-570-3886
R26DD20665842,내동 연지성당 일원 노후관로 교체공사 폐기물처리 용역,경상남도 김해시,경상남도,108500000,10850,1.08,2026-02-24 16:00:34,수의계약,기타,재량계약,,강봉주,055-330-3907
R26DD20666313,2026년 체험실습형 VR 콘텐츠 제작,한국산업안전보건공단,한국산업안전보건공단,950000000,95000,9.5,2026-02-24 19:51:28,제한경쟁,기타,일반경쟁,,김주영 과장,052-703-0278
R26DD20666312,2026년 창의진로체험학교 버스 임차 용역,경기도 시흥시,경기도,380000000,38000,3.8,2026-02-24 19:49:53,제한경쟁,기타,일반경쟁,,박재신,031-310-3540
R26DD20666301,2026년 한국에너지대상 기획 및 운영,한국에너지공단,한국에너지공단,85000000,8500,0.85,2026-02-24 19:35:07,제한경쟁,기타,재량계약,,정나래,052-920-0312
R26DD20666299,국도39호선 아산권역 포장도 보수공사 건설폐기물처리용역,국토교통부 대전지방국토관리청 예산국토관리사무소,국토교통부,245520000,24552,2.46,2026-02-24 19:34:17,제한경쟁,토목공사,일반경쟁,,김원채,041-330-6517
R26DD20666289,국도38호선 서산권역 포장도 보수공사 건설폐기물처리용역,국토교통부 대전지방국토관리청 예산국토관리사무소,국토교통부,104280000,10428,1.04,2026-02-24 19:27:39,제한경쟁,토목공사,재량계약,,김원채,041-330-6517
R26DD20666236,2026년 스마트 그린도시 수상식물원 유지·관리용역[단가],충청북도 진천군,충청북도,53616000,5362,0.54,2026-02-24 18:31:05,수의계약,기타,재량계약,,정은영,043-539-3442
R26DD20666234,정지궤도 환경위성 자료 생산 및 서비스 시스템 기능 고도화(Ⅰ),기후에너지환경부 국립환경과학원,기후에너지환경부,1391000000,139100,13.91,2026-02-24 18:29:46,제한경쟁,기타,일반경쟁,,김구,032-560-8443
R26DD20666229,2026년 살생물제 함유성분의 유해성 등 정보 구축,기후에너지환경부,기후에너지환경부,700000000,70000,7.0,2026-02-24 18:25:24,제한경쟁,기타,일반경쟁,,박인호,044-201-6263
R26DD20666225,2026년 수돗물 신뢰제고 및 상수도 정책 등 홍보사업,기후에너지환경부,기후에너지환경부,197000000,19700,1.97,2026-02-24 18:20:15,제한경쟁,기타,재량계약,,박인호,044-201-6263
R26DD20665630,"영등포 재개발, 재건축 현장상담센터 운영 용역",서울특별시 영등포구,서울특별시,170000000,17000,1.7,2026-02-24 14:45:13,제한경쟁,건축공사,재량계약,,박현진,02-2670-3535
R26DD20665626,2026년 중랑물재생센터 탈취시설 복합악취 측정용역,서울특별시 물재생센터 중랑물재생센터,서울특별시,15922500,1592,0.16,2026-02-24 14:43:22,수의계약,기타,소액수의,,현정인,02-2211-2509
R26DD20666111,SNP를 이용한 친족관계 분석툴 고도화 사업(2차년),대검찰청,대검찰청,50000000,5000,0.5,2026-02-24 17:32:17,제한경쟁,기타,소액수의,,이한철,02-3480-2155
R26DD20666038,중요기록물 전산화(DB) 구축 사업(제9차),충청북도 청주시 청주기록원,충청북도,220000000,22000,2.2,2026-02-24 17:03:02,제한경쟁,기타,일반경쟁,,서경희,043-201-0752
R26DD20666033,제5차 서울특별시 교통안전기본계획 수립 용역,서울특별시,서울특별시,210000000,21000,2.1,2026-02-24 17:02:18,제한경쟁,전기공사,일반경쟁,,조승선,02-2133-2449
R26DD20665992,2026년도 스마트팜 데이터 수집분석 및 플랫폼 유지보수 용역,전북특별자치도,전북특별자치도,394100000,39410,3.94,2026-02-24 16:51:59,일반경쟁,기타,일반경쟁,,고동희,063-280-2329
R26DD20665811,마산재활용품선별장 트럭탑재형 집게크레인 임차용역 단가계약,환경에너지솔루션 주식회사,경기도 수원시,39702320,3970,0.4,2026-02-24 15:48:30,수의계약,기타,소액수의,,오상석,055-272-0716
R26DD20665810,장기미집행 진부도시계획도로(소로2-25호) 개설공사 폐기물처리용역,강원특별자치도 평창군,강원특별자치도,41911000,4191,0.42,2026-02-24 15:48:20,제한경쟁,토목공사,소액수의,,김명규,033-330-2088
R26DD20665803,2026 가로등 통합 점소등시스템 유지관리 용역,서울특별시,서울특별시,128141200,12814,1.28,2026-02-24 15:45:57,제한경쟁,기타,재량계약,,홍해룡,02-2133-1674
R26DD20665797,반포중학교 공동교육과정 편성 주간 차량임차,충청남도교육청 충청남도공주교육지원청 반포중학교,충청남도교육청,600000,60,0.01,2026-02-24 15:43:37,수의계약,기타,소액수의,,이선민,041-857-3150
R26DD20665789,2026년 개인정보보호 및 정보보안 수준진단 컨설팅,한국산업기술진흥원,한국산업기술진흥원,167000000,16700,1.67,2026-02-24 15:40:11,제한경쟁,기타,재량계약,,유진주,02-6009-3202
R26DD20665784,육상폐기물 해양유입 저감을 위한 차단시설 설치연구,해양환경공단,정부산하기관및위원회,100000000,10000,1.0,2026-02-24 15:37:04,제한경쟁,기타,재량계약,,김현수,02-3498-8573
R26DD20665780,2026년 해양폐기물 실태조사,해양환경공단,정부산하기관및위원회,280000000,28000,2.8,2026-02-24 15:36:16,일반경쟁,기타,일반경쟁,,김현수,02-3498-8573
R26DD20665813,가북면 소재지 건축물 해체 폐기물처리용역,경상남도 거창군 농업기술센터,경상남도,49137000,4914,0.49,2026-02-24 15:50:39,수의계약,건축공사,소액수의,,류상현,055-940-8123
R26DD20667021,국도1호선 나주 장산지구 등 9개소 포장도 보수공사 폐기물처리용역,국토교통부 익산지방국토관리청 광주국토관리사무소,국토교통부,163000000,16300,1.63,2026-02-25 11:27:48,제한경쟁,토목공사,재량계약,,석지언,062-970-6313
R26DD20667388,2026년 서서울호수공원 산사태 예방사업 재해예방 기술지도용역,서울특별시 서부공원여가센터,서울특별시,836000,84,0.01,2026-02-25 14:34:35,제한경쟁,기타,소액수의,,신혜경,070-7729-9400
R26DD20667131,위험기계 안전인증·검사 대상품목 정비,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,80000000,8000,0.8,2026-02-25 13:21:35,제한경쟁,기타,재량계약,,조천호 차장 ,052-703-0852
R26DD20667111,안전보건교육 의무 단계적 확대 방안 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,60000000,6000,0.6,2026-02-25 13:15:19,제한경쟁,기타,재량계약,,최윤석 차장 ,052-703-0847
R26DD20667090,2026년 도로시설물 유지보수공사 등 4개소 건설폐기물 처리용역,서울특별시 강북구,서울특별시,44030000,4403,0.44,2026-02-25 13:01:56,제한경쟁,토목공사,소액수의,,유민정,02-901-5836
R26DD20667089,동두천시 환경계획(2027~2035) 수립용역,경기도 동두천시,경기도,79820000,7982,0.8,2026-02-25 12:59:14,제한경쟁,기타,재량계약,,석현준,031-860-2177
R26DD20667085,2026년 땅밀림 계측장비 유지관리 및 모니터링,산림청 국립산림과학원,산림청,308000000,30800,3.08,2026-02-25 12:51:44,일반경쟁,기타,일반경쟁,,박정원,02-961-2534
R26DD20667069,2026년 배수펌프장 전기안전 및 운영관리 위탁용역,경기도 이천시,경기도,297521000,29752,2.98,2026-02-25 11:49:37,제한경쟁,전기공사,일반경쟁,,김동훈,031-644-2983
R26DD20666537,2026년 서울AI스마트시티센터 주말 운영 용역,재단법인서울에이아이재단,,110000000,11000,1.1,2026-02-25 08:18:04,제한경쟁,기타,재량계약,,황형선,02-570-4656
R26DD20666947,2026년 익산시 기간제근로자 단체보험 가입 용역,전북특별자치도 익산시,전북특별자치도,125000000,12500,1.25,2026-02-25 10:54:28,일반경쟁,기타,재량계약,,이중민,063-859-5178
R26DD20666928,가평도시계획도로 중로1-23호선 확장공사 폐기물처리용역,경기도 가평군,경기도,613020000,61302,6.13,2026-02-25 10:39:18,일반경쟁,토목공사,일반경쟁,,김채희,031-580-2044
R26DD20666316,국도38호선 태안1권역 포장도 보수공사 건설폐기물처리용역,국토교통부 대전지방국토관리청 예산국토관리사무소,국토교통부,226270000,22627,2.26,2026-02-24 19:53:04,제한경쟁,토목공사,일반경쟁,,김원채,041-330-6517
R26DD20666290,2026학년도 덕산중학교 2학년 학생수련활동 위탁용역,서울특별시서부교육청 덕산중학교,서울특별시교육청,35439000,3544,0.35,2026-02-24 19:28:33,제한경쟁,기타,소액수의,,배현정,02-3146-7294
R26DD20666261,제33기 공기업고급경영자과정 국외현장시찰 용역업체선정(남프랑스)_PA202600233,서울대학교산학협력단,서울대학교산학협력단,189000000,18900,1.89,2026-02-24 18:54:01,제한경쟁,기타,재량계약,,이영주,02-880-2122
R26DD20666245,2026년 한국발명진흥회 전산인프라  및 정보시스템,한국발명진흥회,한국발명진흥회,390800000,39080,3.91,2026-02-24 18:40:03,제한경쟁,기타,일반경쟁,,민선홍,02-3459-2714
R26DD20666099,2026학년도 학성여자중학교 수학여행 및 현장체험학습 차량 임차용역,울산광역시강북교육청 학성여자중학교,울산광역시교육청,25200000,2520,0.25,2026-02-24 17:25:43,수의계약,기타,소액수의,,송정희,052-247-2384
R26DD20666083,2026년도 수풀로 탐방 프로그램 운영·관리 용역,한국환경보전원,정부산하기관및위원회,200000000,20000,2.0,2026-02-24 17:17:34,제한경쟁,기타,재량계약,,최대한,02-3407-1517
R26DD20666082,2026년 보건지소 청소용역(만경보건지소 등 14개소),전북특별자치도 김제시,전북특별자치도,34366000,3437,0.34,2026-02-24 17:17:33,수의계약,소방공사,소액수의,,황수정,063-540-1318
R26DD20665979,2026년 부산시 불법광고물 기동정비 용역,부산광역시,부산광역시,203720000,20372,2.04,2026-02-24 16:47:40,제한경쟁,기타,일반경쟁,,황선애,051-888-4401
R26DD20665975,2026년 연수구청소년센터 시설관리 및 환경미화 용역,재단법인 연수구청소년재단,정부산하기관및위원회,475860000,47586,4.76,2026-02-24 16:44:54,제한경쟁,기타,일반경쟁,,이용근,032-710-3538
R26DD20665963,신안군 하의웅곡 부잔교 실시설계용역,한국어촌어항공단,한국어촌어항공단,14000000,1400,0.14,2026-02-24 16:41:10,수의계약,기타,소액수의,,박지훈,02-6098-0737
R26DD20666214,2026년 광화문광장 시설관리 용역,서울특별시,서울특별시,121797000,12180,1.22,2026-02-24 18:12:54,제한경쟁,기타,재량계약,,김현수,02-2133-7735
R26DD20666201,무안군 도원·내동항 어촌뉴딜3.0사업(어촌회복형) 기본계획수립 용역,한국농어촌공사 전남지역본부,한국농어촌공사,291500000,29150,2.92,2026-02-24 18:08:13,일반경쟁,기타,일반경쟁,,류선아,062-958-2317
R26DD20666175,대안권역단위 거점개발사업 기본계획 수립 용역,경상남도 통영시,경상남도,212300000,21230,2.12,2026-02-24 17:55:10,일반경쟁,기타,일반경쟁,,차인수,055-650-0634
R26DD20666046,2026년 소규모 공동주택 안전점검 용역,충청남도 천안시,충청남도,79885000,7988,0.8,2026-02-24 17:05:48,수의계약,기타,재량계약,,류하연,041-521-5293
R26DD20666014,2026년 노사관계전문가과정 위탁운영 용역,한국고용노동교육원,한국고용노동교육원,265000000,26500,2.65,2026-02-24 16:58:01,제한경쟁,기타,일반경쟁,,이유근,031-760-7864
R26DD20666010,시민참여 활성화를 위한 정책 큐레이터 제도 도입 방안 및 시민참여기본법 시행령 제정(안) 연구용역,행정안전부,행정안전부,45000000,4500,0.45,2026-02-24 16:57:18,제한경쟁,기타,소액수의,,조태우,044-205-1272
R26DD20667383,2026 창원특례시 시민화합 한마음생활체육대축전 개회식 대행 용역,창원시체육회,경상남도 창원시,48000000,4800,0.48,2026-02-25 14:32:54,수의계약,기타,소액수의,,김하빈,055-282-8449
R26DD20666416,제6기(2027~2030) 계양구 지역사회보장계획 수립 연구용역,인천광역시 계양구,인천광역시,30000000,3000,0.3,2026-02-24 22:06:16,수의계약,기타,소액수의,,김자령,032-450-5363
R26DD20666370,대곡(리도207호선)아스콘포장공사폐기물처리용역,경상북도 청도군,경상북도,49346000,4935,0.49,2026-02-24 20:39:15,수의계약,토목공사,소액수의,,이재희,054-370-2327
R26DD20665987,2026년도 예비 베스트직업훈련기관(BHA) 워크숍 및 베스트직업훈련기관(BHA) 협약식 운영 용역,한국기술교육대학교 직업능력심사평가원,한국기술교육대학교,192229060,19223,1.92,2026-02-24 16:50:00,제한경쟁,기타,재량계약,,김희영,16445113
R26DD20665965,망월 마을하수도 정비사업 폐기물처리 용역,한국농어촌공사 경기지역본부 강화옹진지사,한국농어촌공사,417329000,41733,4.17,2026-02-24 16:42:09,일반경쟁,기타,일반경쟁,,민경선,032-930-2507
R26DD20665957,재난국민성금제도 일원화 방안 연구 용역,행정안전부,행정안전부,80000000,8000,0.8,2026-02-24 16:38:30,제한경쟁,기타,재량계약,,박경민,044-205-5338
R26DD20665952,2026년 인신매매등 실태조사 연구,성평등가족부,성평등가족부,200000000,20000,2.0,2026-02-24 16:37:27,제한경쟁,기타,재량계약,,정민정,02-2100-6451
R26DD20665951,흑석사거리 일원 하수관로 개선공사 건설폐기물 처리용역,광주광역시 광산구,광주광역시,41560000,4156,0.42,2026-02-24 16:37:16,제한경쟁,기타,소액수의,,김성준,062-960-8573
R26DD20665907,논산시 군복무 청년 상해보험 지원사업 용역,충청남도 논산시,충청남도,40890000,4089,0.41,2026-02-24 16:26:17,수의계약,기타,소액수의,,윤제진,041-746-5763
R26DD20665712,KBSI 연구데이터 리포지터리 개선,한국기초과학지원연구원,한국기초과학지원연구원,58818000,5882,0.59,2026-02-24 15:06:26,제한경쟁,기타,재량계약,,안정무,042-865-3581
